Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-05-04,1028,Auburn,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,45,,,,,,,
2022-05-04,2130,Collins,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,10,,,,,,,
2022-05-04,2000,Collins,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,60,,,,,,,
2022-05-04,815,Collins,3 101.10 SEX OFFENSE 102.10 THREATS 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - May 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of June 7, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 Guilty2 Guilty3 Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-05-04,1340,Collins,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-05-04,1225,Fishkill,3 118.22 UNHYGIENIC ACT 102.10 THREATS 107.11 HARASSMENT 4,3.0,120,,,,,,,
2022-05-04,1050,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 8,4.0,180,,,,,,,
2022-05-04,1530,Five Points,3 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 107.10 INTERFERENCE 3,3.0,2,,,,,,,
2022-05-04,730,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,365,,,,,,,
2022-05-04,925,Franklin,3 113.10 WEAPON 1,1.0,60,,,,,,,
2022-05-04,1405,Gouverneur,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45,,,,,,,
2022-05-04,1208,Great Meadow,3 101.10 SEX OFFENSE 180.10 FACIL VISITING 3,2.0,30,,,,,,,
2022-05-04,1342,Great Meadow,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 3,2.0,60,,,,,,,
2022-05-04,2230,Green Haven,3 100.11 ASSAULT ON STAFF 107.10 INTERFERENCE 107.11 HARASSMENT 3,3.0,90,,,,,,,
2022-05-04,1150,Green Haven,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,122,,,,,,,
2022-05-04,944,Greene,3 113.10 WEAPON 1,1.0,120,,,,,,,
2022-05-04,1215,Greene,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60,,,,,,,
2022-05-04,1820,Marcy,3 105.13 GANGS 114.10 SMUGGLING 2,2.0,180,,,,,,,
2022-05-04,2120,Marcy,3 100.10 ASSAULT ON I/I 104.11 VIOLENT CONDUCT 2,2.0,77,,,,,,,
2022-05-04,1600,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,50,,,,,,,
2022-05-04,2130,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,14,,,,,,,
2022-05-04,900,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,125,,,,,,,
2022-05-04,1745,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,75,,,,,,,
2022-05-04,1800,Mohawk,3 105.13 GANGS 1,1.0,15,,,,,,,
2022-05-04,1712,Riverview,3 100.10 ASSAULT ON I/I 113.10 WEAPON 100.13 FIGHTING 5,5.0,130,,,,,,,
2022-05-04,1712,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,15,,,,,,,
2022-05-04,725,Shawangunk,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,75,,,,,,,
2022-05-04,1050,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,180,,,,,,,
2022-05-04,1328,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,2,,,,,,,
2022-05-04,1501,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,2,,,,,,,
2022-05-04,1328,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,2,,,,,,,
2022-05-04,1501,Wende,3 100.10 ASSAULT ON I/I 113.10 WEAPON 100.13 FIGHTING 5,5.0,190,,,,,,,
2022-05-05,1305,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,250,,,,,,,
2022-05-05,1434,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,59,,,,,,,
2022-05-05,1455,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-05-05,1005,Attica,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,103,,,,,,,
2022-05-05,1530,Attica,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 7,7.0,89,,,,,,,
2022-05-05,916,Attica,3 104.11 VIOLENT CONDUCT 3,1.0,30,,,,,,,
2022-05-05,1240,Attica,3 100.11 ASSAULT ON STAFF 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-05-05,1520,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,45,,,,,,,
2022-05-05,1630,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60,,,,,,,
2022-05-05,1525,Attica,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,3.0,180,,,,,,,
2022-05-05,950,Attica,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,179,,,,,,,
2022-05-05,1230,Attica,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,188,,,,,,,
2022-05-05,900,Attica,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,3.0,70,,,,,,,
2022-05-05,915,Attica,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 107.10 INTERFERENCE 4,3.0,29,,,,,,,
2022-05-05,830,Attica,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 7,7.0,218,,,,,,,
2022-05-05,1225,Attica,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,44,,,,,,,
2022-05-05,1052,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,3.0,179,,,,,,,
2022-05-05,1007,Attica,3 100.11 ASSAULT ON STAFF 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,114,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - May 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of June 7, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 Guilty2 Guilty3 Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-05-05,835,Attica,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,59,,,,,,,
2022-05-05,1455,Attica,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-05-05,1210,Attica,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 7,7.0,128,,,,,,,
2022-05-05,1535,Attica,3 113.10 WEAPON 1,1.0,270,,,,,,,
2022-05-05,1950,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,30,,,,,,,
2022-05-05,124,Collins,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,4.0,60,,,,,,,
2022-05-05,905,Coxsackie,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,270,,,,,,,
2022-05-05,1315,Eastern,3 100.10 ASSAULT ON I/I 104.11 VIOLENT CONDUCT 2,2.0,60,,,,,,,
2022-05-05,1725,Elmira,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,5.0,60,,,,,,,
2022-05-05,2145,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 113.23 CONTRABAND 6,3.0,60,,,,,,,
2022-05-05,1740,Great Meadow,3 118.10 ARSON 104.13 CREATE DISTURB 4,2.0,180,,,,,,,
2022-05-05,1310,Great Meadow,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,164,,,,,,,
2022-05-05,2030,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2022-05-05,1410,Great Meadow,3 100.10 ASSAULT ON I/I 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,6.0,180,,,,,,,
2022-05-05,1310,Great Meadow,3 100.10 ASSAULT ON I/I 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,200,,,,,,,
2022-05-05,904,Green Haven,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 12,12.0,200,,,,,,,
2022-05-05,1130,Green Haven,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,94,,,,,,,
2022-05-05,725,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,4.0,90,,,,,,,
2022-05-05,922,Greene,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-05-05,825,Greene,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,64,,,,,,,
2022-05-05,1455,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60,,,,,,,
2022-05-05,820,Marcy,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,60,,,,,,,
2022-05-05,1314,Marcy,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,180,,,,,,,
2022-05-05,1235,Marcy,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2022-05-05,1115,Marcy,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,30,,,,,,,
2022-05-05,725,Mid-State,3 113.10 WEAPON 2,1.0,127,,,,,,,
2022-05-05,1845,Mid-State,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,59,,,,,,,
2022-05-05,2005,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,10,,,,,,,
2022-05-05,1515,Mohawk,3 113.10 WEAPON 1,1.0,244,,,,,,,
2022-05-05,1640,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,30,,,,,,,
2022-05-05,1910,Mohawk,3 113.10 WEAPON 1,1.0,120,,,,,,,
2022-05-05,1300,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,90,,,,,,,
2022-05-06,735,Albion,3 102.10 THREATS 104.13 CREATE DISTURB 2,2.0,8,,,,,,,
2022-05-06,1920,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,59,,,,,,,
2022-05-06,930,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,72,,,,,,,
2022-05-06,1220,Auburn,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,6.0,60,,,,,,,
2022-05-06,1220,Auburn,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,6.0,64,,,,,,,
2022-05-06,1000,Auburn,3 106.10 DIRECT ORDER 4,1.0,7,,,,,,,
2022-05-06,1835,Bare Hill,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,157,,,,,,,
2022-05-06,1820,Cape Vincent,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,60,,,,,,,
2022-05-06,850,Cayuga,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,120,,,,,,,
2022-05-06,1815,Clinton,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,250,,,,,,,
2022-05-06,1810,Clinton,3 100.10 ASSAULT ON I/I 113.10 WEAPON 100.13 FIGHTING 7,7.0,270,,,,,,,
2022-05-06,1810,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,10,,,,,,,
2022-05-06,600,Coxsackie,3 101.20 LEWD CONDUCT 1,1.0,30,,,,,,,
2022-05-06,1845,Coxsackie,3 118.22 UNHYGIENIC ACT 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 4,4.0,365,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - May 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of June 7, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 Guilty2 Guilty3 Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-05-06,830,Elmira,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,180,,,,,,,
2022-05-06,925,Fishkill,3 118.22 UNHYGIENIC ACT 102.10 THREATS 4,2.0,90,,,,,,,
2022-05-06,855,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 5,2.0,180,,,,,,,
2022-05-06,650,Fishkill,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 5,4.0,60,,,,,,,
2022-05-06,1115,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,6.0,180,,,,,,,
2022-05-06,240,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,30,,,,,,,
2022-05-06,1715,Franklin,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.11 VIOLENT CONDUCT 7,7.0,94,,,,,,,
2022-05-06,1000,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,45,,,,,,,
2022-05-06,1930,Gouverneur,3 104.13 CREATE DISTURB 4,1.0,4,,,,,,,
2022-05-06,1400,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 118.33 FLOODING 8,6.0,90,,,,,,,
2022-05-06,835,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,4.0,270,,,,,,,
2022-05-06,1253,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,6.0,60,,,,,,,
2022-05-06,1705,Great Meadow,3 105.13 GANGS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,5.0,60,,,,,,,
2022-05-06,715,Green Haven,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 2,2.0,62,,,,,,,
2022-05-06,955,Green Haven,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 180.10 FACIL VISITING 4,3.0,45,,,,,,,
2022-05-06,942,Green Haven,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 180.10 FACIL VISITING 6,6.0,4,,,,,,,
2022-05-06,1001,Green Haven,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 180.10 FACIL VISITING 3,3.0,45,,,,,,,
2022-05-06,930,Green Haven,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,120,,,,,,,
2022-05-06,855,Greene,3 114.10 SMUGGLING 113.23 CONTRABAND 116.10 LOSS/DAMAGE PROP 4,4.0,45,,,,,,,
2022-05-06,1152,Greene,3 102.10 THREATS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,3.0,30,,,,,,,
2022-05-06,650,Marcy,3 101.22 STALKING 102.10 THREATS 2,2.0,60,,,,,,,
2022-05-06,1400,Marcy,3 113.23 CONTRABAND 118.21 FLAMMABLE MATER 118.31 TAMPER W/ ELEC 6,6.0,90,,,,,,,
2022-05-06,1745,Mid-State,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,90,,,,,,,
2022-05-06,1638,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,180,,,,,,,
2022-05-06,1100,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,10,,,,,,,
2022-05-06,745,Sullivan,3 100.10 ASSAULT ON I/I 113.10 WEAPON 100.13 FIGHTING 6,6.0,120,,,,,,,
2022-05-06,2240,Ulster,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 2,2.0,60,,,,,,,
2022-05-06,1812,Upstate,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 7,7.0,270,,,,,,,
2022-05-06,1400,Upstate,3 100.10 ASSAULT ON I/I 113.10 WEAPON 100.13 FIGHTING 5,5.0,365,,,,,,,
2022-05-06,1400,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 116.10 LOSS/DAMAGE PROP 4,4.0,120,,,,,,,
2022-05-06,1100,Upstate,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.13 CREATE DISTURB 7,7.0,240,,,,,,,
2022-05-06,1230,Wende,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 104.13 CREATE DISTURB 3,3.0,131,,,,,,,
2022-05-06,1230,Wende,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,100,,,,,,,
2022-05-06,1230,Wende,3 100.12 ASSAULT ON OTHER 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,90,,,,,,,
2022-05-06,1230,Wende,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,60,,,,,,,
2022-05-07,1940,Attica,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,365,,,,,,,
2022-05-07,1955,Attica,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 6,3.0,90,,,,,,,
2022-05-07,2010,Cape Vincent,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,65,,,,,,,
2022-05-07,750,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,64,,,,,,,
2022-05-07,750,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,4.0,69,,,,,,,
2022-05-07,945,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 118.22 UNHYGIENIC ACT 10,10.0,365,,,,,,,
2022-05-07,1340,Elmira,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,120,,,,,,,
2022-05-07,1700,Fishkill,3 100.10 ASSAULT ON I/I 104.11 VIOLENT CONDUCT 4,2.0,250,,,,,,,
2022-05-07,1200,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 3,3.0,365,,,,,,,
2022-05-07,1902,Gouverneur,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,6.0,45,,,,,,,
2022-05-07,1550,Gouverneur,3 102.10 THREATS 1,1.0,30,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - May 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of June 7, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 Guilty2 Guilty3 Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-05-07,1550,Gouverneur,3 102.10 THREATS 1,1.0,30,,,,,,,
2022-05-07,1720,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2022-05-07,1720,Gouverneur,3 100.13 FIGHTING 3,1.0,20,,,,,,,
2022-05-07,2355,Great Meadow,3 118.10 ARSON 104.13 CREATE DISTURB 4,2.0,63,,,,,,,
2022-05-07,1220,Groveland,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 4,3.0,365,,,,,,,
2022-05-07,1515,Lakeview,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,180,,,,,,,
2022-05-07,1245,Marcy,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,180,,,,,,,
2022-05-07,15,Marcy,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,90,,,,,,,
2022-05-07,930,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 2,2.0,90,,,,,,,
2022-05-07,2326,Mid-State,3 100.10 ASSAULT ON I/I 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,124,,,,,,,
2022-05-07,1825,Mid-State,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,5.0,13,,,,,,,
2022-05-07,715,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-05-07,1045,Mohawk,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,90,,,,,,,
2022-05-07,1417,Mohawk,3 105.13 GANGS 1,1.0,30,,,,,,,
2022-05-07,1325,Mohawk,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2022-05-07,937,Sullivan,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,180,,,,,,,
2022-05-07,1205,Sullivan,3 118.22 UNHYGIENIC ACT 1,1.0,60,,,,,,,
2022-05-07,1748,Sullivan,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-05-07,913,Upstate,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-05-07,2015,Upstate,3 118.10 ARSON 107.10 INTERFERENCE 104.13 CREATE DISTURB 5,5.0,90,,,,,,,
2022-05-07,113,Washington,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,89,,,,,,,
2022-05-08,1100,Attica,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 105.10 UNAUTH ASSMEBLY 5,5.0,89,,,,,,,
2022-05-08,847,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,80,,,,,,,
2022-05-08,2005,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-05-08,2005,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-05-08,2005,Auburn,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,270,,,,,,,
2022-05-08,2005,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-05-08,1055,Bedford Hills,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,2,,,,,,,
2022-05-08,710,Cayuga,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,90,,,,,,,
2022-05-08,710,Cayuga,3 104.12 DEMONSTRATION 107.10 INTERFERENCE 104.13 CREATE DISTURB 6,4.0,30,,,,,,,
2022-05-08,1435,Clinton,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 6,3.0,12,,,,,,,
2022-05-08,1435,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,3.0,3,,,,,,,
2022-05-08,805,Coxsackie,3 113.10 WEAPON 113.11 ALTERED ITEM 3,2.0,90,,,,,,,
2022-05-08,900,Fishkill,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,4.0,180,,,,,,,
2022-05-08,1000,Fishkill,3 118.22 UNHYGIENIC ACT 102.10 THREATS 118.33 FLOODING 5,3.0,60,,,,,,,
2022-05-08,1030,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,45,,,,,,,
2022-05-08,1535,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-05-08,1620,Great Meadow,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,179,,,,,,,
2022-05-08,2008,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 2,2.0,88,,,,,,,
2022-05-08,750,Great Meadow,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-05-08,1415,Green Haven,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 7,6.0,49,,,,,,,
2022-05-08,255,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-05-08,1203,Marcy,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,191,,,,,,,
2022-05-08,2245,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,365,,,,,,,
2022-05-08,1735,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-05-08,1735,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,2.0,10,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - May 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of June 7, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 Guilty2 Guilty3 Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-05-08,835,Mohawk,3 105.13 GANGS 1,1.0,30,,,,,,,
