Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2023-01-06,1950,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,29,,,,,,,
2023-01-06,1950,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,29,,,,,,,
2023-01-06,1950,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,177,,,,,,,
2023-01-06,1333,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,29,,,,,,,
2023-01-06,1501,Cape Vincent,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 105.13 GANGS 5,5.0,240,,,,,,,
2023-01-06,1501,Cape Vincent,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,210,,,,,,,
2023-01-06,1400,Cayuga,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 7,7.0,50,,,,,,,
2023-01-06,1815,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,2.0,24,,,,,,,
2023-01-06,1832,Collins,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,6.0,120,,,,,,,
2023-01-06,1256,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2023-01-06,2000,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-06,1100,Fishkill,3 113.10 WEAPON 2,1.0,365,,,,,,,
2023-01-06,1115,Gouverneur,3 105.13 GANGS 114.10 SMUGGLING 115.10 SEARCH/FRISK 6,6.0,30,,,,,,,
2023-01-06,1400,Great Meadow,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,90,,,,,,,
2023-01-06,1235,Green Haven,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,28,,,,,,,
2023-01-06,815,Green Haven,3 102.10 THREATS 104.11 VIOLENT CONDUCT 113.23 CONTRABAND 6,6.0,59,,,,,,,
2023-01-06,1347,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-06,745,Greene,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 4,2.0,40,,,,,,,
2023-01-06,1240,Marcy,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,335,,,,,,,
2023-01-06,1400,Marcy,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 107.11 HARASSMENT 3,3.0,90,,,,,,,
2023-01-06,1305,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,90,,,,,,,
2023-01-06,1133,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2023-01-06,1245,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,3.0,30,,,,,,,
2023-01-06,1115,Upstate,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120,,,,,,,
2023-01-06,1245,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,45,,,,,,,
2023-01-06,1133,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-06,1815,Wallkill,3 113.10 WEAPON 1,1.0,90,,,,,,,
2023-01-06,1607,Washington,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,184,,,,,,,
2023-01-06,1225,Wende,3 100.11 ASSAULT ON STAFF 101.22 STALKING 104.11 VIOLENT CONDUCT 5,4.0,60,,,,,,,
2023-01-06,830,Uncoded,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,180,,,,,,,
2023-01-07,1110,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,89,,,,,,,
2023-01-07,115,Attica,3 106.10 DIRECT ORDER 118.33 FLOODING 107.10 INTERFERENCE 3,3.0,13,,,,,,,
2023-01-07,1200,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,25,,,,,,,
2023-01-07,1200,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,14,,,,,,,
2023-01-07,1330,Bare Hill,3 114.10 SMUGGLING 2,1.0,85,,,,,,,
2023-01-07,1305,Cape Vincent,3 113.10 WEAPON 102.10 THREATS 106.10 DIRECT ORDER 6,6.0,120,,,,,,,
2023-01-07,1600,Cape Vincent,3 105.13 GANGS 1,1.0,30,,,,,,,
2023-01-07,1305,Cape Vincent,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,90,,,,,,,
2023-01-07,2248,Collins,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 113.23 CONTRABAND 8,6.0,60,,,,,,,
2023-01-07,1705,Elmira,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,270,,,,,,,
2023-01-07,1550,Fishkill,3 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 113.23 CONTRABAND 6,3.0,30,,,,,,,
2023-01-07,715,Fishkill,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,2.0,30,,,,,,,
2023-01-07,1805,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-07,1215,Groveland,3 113.10 WEAPON 114.10 SMUGGLING 106.10 DIRECT ORDER 6,3.0,60,,,,,,,
2023-01-07,815,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,5,,,,,,,
2023-01-07,1206,Mohawk,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,365,,,,,,,
2023-01-07,740,Sing Sing,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,180,,,,,,,
2023-01-07,1130,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,45,,,,,,,
2023-01-07,1130,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,45,,,,,,,
2023-01-07,1000,Washington,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-07,2140,Wyoming,3 113.10 WEAPON 102.10 THREATS 106.10 DIRECT ORDER 7,7.0,152,,,,,,,
2023-01-08,1415,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-08,1415,Auburn,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,118,,,,,,,
2023-01-08,1415,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,5.0,90,,,,,,,
2023-01-08,700,Cayuga,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,20,,,,,,,
2023-01-08,1345,Clinton,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,89,,,,,,,
2023-01-08,1805,Eastern,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,4.0,130,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-08,1415,Great Meadow,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,180,,,,,,,
2023-01-08,1330,Great Meadow,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,15,,,,,,,
2023-01-08,1605,Groveland,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 109.12 MOVEMENT VIO 4,4.0,179,,,,,,,
2023-01-08,1605,Groveland,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 3,3.0,185,,,,,,,
2023-01-08,205,Mid-State,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,199,,,,,,,
2023-01-08,1843,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,75,,,,,,,
2023-01-08,426,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 113.31 ALCOLHOL USE 3,3.0,90,,,,,,,
2023-01-08,1200,Riverview,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-08,1300,Sullivan,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,302,,,,,,,
2023-01-08,1310,Sullivan,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,290,,,,,,,
2023-01-08,2015,Upstate,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,15,,,,,,,
2023-01-08,740,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 3,3.0,180,,,,,,,
2023-01-08,1056,Upstate,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 115.10 SEARCH/FRISK 8,7.0,120,,,,,,,
2023-01-08,730,Woodbourne,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,56,,,,,,,
2023-01-09,1049,Altona,3 102.10 THREATS 1,1.0,90,,,,,,,
2023-01-09,1040,Attica,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,64,,,,,,,
2023-01-09,910,Attica,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,98,,,,,,,
2023-01-09,1625,Bare Hill,3 113.23 CONTRABAND 2,1.0,60,,,,,,,
2023-01-09,1230,Cayuga,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,13,,,,,,,
2023-01-09,1215,Clinton,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 2,2.0,48,,,,,,,
2023-01-09,1400,Elmira,3 102.10 THREATS 104.11 VIOLENT CONDUCT 3,2.0,30,,,,,,,
2023-01-09,935,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 3,3.0,180,,,,,,,
2023-01-09,2055,Five Points,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 7,6.0,120,,,,,,,
2023-01-09,2135,Franklin,3 100.10 ASSAULT ON INCAR INDIV 1,1.0,142,,,,,,,
2023-01-09,1650,Great Meadow,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,373,,,,,,,
2023-01-09,720,Great Meadow,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 7,7.0,730,,,,,,,
2023-01-09,2020,Great Meadow,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2023-01-09,1220,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,74,,,,,,,
2023-01-09,1220,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 8,8.0,258,,,,,,,
2023-01-09,1220,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 106.10 DIRECT ORDER 6,6.0,104,,,,,,,
2023-01-09,1651,Greene,3 104.11 VIOLENT CONDUCT 5,1.0,30,,,,,,,
2023-01-09,2035,Greene,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,4.0,90,,,,,,,
2023-01-09,1145,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,4.0,270,,,,,,,
2023-01-09,1230,Mid-State,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 2,2.0,200,,,,,,,
2023-01-09,1000,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,170,,,,,,,
2023-01-09,1120,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,74,,,,,,,
2023-01-09,1730,Ulster,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-09,1100,Upstate,3 101.22 STALKING 180.11 FACIL CORRESPOND 107.11 HARASSMENT 6,4.0,60,,,,,,,
2023-01-09,845,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 106.10 DIRECT ORDER 8,7.0,365,,,,,,,
2023-01-09,2130,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-09,2130,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,45,,,,,,,
2023-01-09,1400,Wende,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,92,,,,,,,
2023-01-09,950,Uncoded,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,60,,,,,,,
2023-01-10,730,Attica,3 101.10 SEX OFFENSE 101.22 STALKING 107.11 HARASSMENT 4,4.0,63,,,,,,,
2023-01-10,745,Auburn,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 7,7.0,81,,,,,,,
2023-01-10,1805,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-10,640,Auburn,3 114.10 SMUGGLING 180.11 FACIL CORRESPOND 103.20 SOLICITING 5,4.0,120,,,,,,,
2023-01-10,745,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-10,1600,Bare Hill,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,3.0,69,,,,,,,
2023-01-10,815,Cayuga,3 118.20 TATTOOING 113.23 CONTRABAND 2,2.0,3,,,,,,,
2023-01-10,1900,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,15,,,,,,,
2023-01-10,1900,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2023-01-10,750,Coxsackie,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 106.10 DIRECT ORDER 4,3.0,60,,,,,,,
2023-01-10,2124,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,80,,,,,,,
2023-01-10,2124,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2023-01-10,715,Coxsackie,3 102.10 THREATS 104.11 VIOLENT CONDUCT 3,2.0,120,,,,,,,
2023-01-10,714,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90,,,,,,,
2023-01-10,1938,Eastern,3 113.23 CONTRABAND 113.31 ALCOLHOL USE 113.32 ALCOLHOL/DRUG DIST 4,3.0,120,,,,,,,
2023-01-10,605,Elmira,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,270,,,,,,,
2023-01-10,816,Elmira,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,45,,,,,,,
2023-01-10,1730,Fishkill,3 101.22 STALKING 107.11 HARASSMENT 103.20 SOLICITING 3,3.0,66,,,,,,,
2023-01-10,1100,Fishkill,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 106.10 DIRECT ORDER 7,3.0,29,,,,,,,
2023-01-10,1615,Five Points,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-10,1400,Franklin,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 105.13 GANGS 3,3.0,60,,,,,,,
2023-01-10,1400,Franklin,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 105.13 GANGS 3,3.0,30,,,,,,,
2023-01-10,1400,Franklin,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 105.13 GANGS 3,3.0,30,,,,,,,
2023-01-10,49,Franklin,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,180,,,,,,,
2023-01-10,1400,Franklin,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 105.13 GANGS 3,3.0,60,,,,,,,
2023-01-10,950,Gouverneur,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 3,3.0,90,,,,,,,
2023-01-10,2315,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30,,,,,,,
2023-01-10,2315,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,29,,,,,,,
2023-01-10,2315,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,29,,,,,,,
2023-01-10,825,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 8,7.0,365,,,,,,,
2023-01-10,1010,Great Meadow,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 107.11 HARASSMENT 4,3.0,60,,,,,,,
2023-01-10,1610,Great Meadow,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,270,,,,,,,
2023-01-10,1316,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,5.0,200,,,,,,,
2023-01-10,1005,Groveland,3 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 2,2.0,90,,,,,,,
2023-01-10,1930,Marcy,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,97,,,,,,,
2023-01-10,1810,Mid-State,3 101.22 STALKING 2,1.0,44,,,,,,,
2023-01-10,1200,Mid-State,3 102.10 THREATS 1,1.0,33,,,,,,,
2023-01-10,1130,Mid-State,3 113.10 WEAPON 2,1.0,120,,,,,,,
2023-01-10,2320,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,3.0,90,,,,,,,
2023-01-10,1430,Orleans,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,194,,,,,,,
2023-01-10,1420,Orleans,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,62,,,,,,,
2023-01-10,1420,Orleans,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30,,,,,,,
2023-01-10,1942,Riverview,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 12,12.0,330,,,,,,,
2023-01-10,200,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,67,,,,,,,
2023-01-10,725,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,90,,,,,,,
2023-01-10,725,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,90,,,,,,,
2023-01-10,1735,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 3,3.0,180,,,,,,,
2023-01-10,740,Upstate,3 100.13 FIGHTING 2,1.0,20,,,,,,,
2023-01-10,740,Upstate,3 100.13 FIGHTING 2,1.0,14,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - January 2023 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 30, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2023-01-10,840,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,60,,,,,,,
2023-01-10,1450,Wende,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,79,,,,,,,
2023-01-11,1630,Altona,3 102.10 THREATS 103.20 SOLICITING 3,2.0,60,,,,,,,
2023-01-11,1620,Attica,3 113.10 WEAPON 113.23 CONTRABAND 5,2.0,365,,,,,,,
2023-01-11,950,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 6,4.0,6,,,,,,,
2023-01-11,730,Attica,3 101.10 SEX OFFENSE 101.22 STALKING 102.10 THREATS 4,4.0,60,,,,,,,
2023-01-11,1330,Auburn,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 15,11.0,89,,,,,,,
2023-01-11,740,Bare Hill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,4.0,52,,,,,,,
2023-01-11,1230,Bare Hill,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,47,,,,,,,
2023-01-11,2323,Cape Vincent,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2023-01-11,1420,Clinton,3 101.22 STALKING 106.10 DIRECT ORDER 180.11 FACIL CORRESPOND 7,7.0,90,,,,,,,
2023-01-11,1820,Collins,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,60,,,,,,,
2023-01-11,728,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2023-01-11,1700,Elmira,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,5.0,100,,,,,,,
2023-01-11,1757,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,60,,,,,,,
2023-01-11,1045,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,6,,,,,,,
2023-01-11,855,Great Meadow,3 102.10 THREATS 107.11 HARASSMENT 5,2.0,180,,,,,,,
2023-01-11,1303,Great Meadow,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,2.0,15,,,,,,,
2023-01-11,1000,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 13,12.0,72,,,,,,,
2023-01-11,1040,Greene,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,75,,,,,,,
2023-01-11,900,Greene,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,60,,,,,,,
2023-01-11,1815,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,90,,,,,,,
2023-01-11,1110,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,2,,,,,,,
2023-01-11,1747,Hudson,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 2,2.0,30,,,,,,,
2023-01-11,1750,Hudson,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2023-01-11,600,Marcy,3 113.10 WEAPON 1,1.0,270,,,,,,,
2023-01-11,1300,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2023-01-11,530,Marcy,3 113.10 WEAPON 1,1.0,371,,,,,,,
2023-01-11,845,Mid-State,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,60,,,,,,,
2023-01-11,850,Mid-State,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,21,,,,,,,
2023-01-11,1355,Mohawk,3 107.10 INTERFERENCE 104.13 CREATE DISTURB 107.11 HARASSMENT 4,3.0,15,,,,,,,
2023-01-11,1045,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,119,,,,,,,
2023-01-11,1325,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,45,,,,,,,
2023-01-11,750,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2023-01-11,750,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2023-01-11,930,Washington,3 114.10 SMUGGLING 106.10 DIRECT ORDER 113.23 CONTRABAND 3,3.0,120,,,,,,,
2023-01-11,1950,Wyoming,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,84,,,,,,,
2023-01-11,1329,Wyoming,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.23 CONTRABAND 3,3.0,90,,,,,,,
2023-01-11,1715,Uncoded,3 111.11 POSSESS EMP PROP 102.10 THREATS 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2023-01-12,1250,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,5,,,,,,,
