Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-06-14,1400 Mid-State,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,200,,,,,,,
2022-06-14,1840 Riverview,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,45,,,,,,,
2022-06-14,830 Taconic,,3 114.10 SMUGGLING 113.16 UNAUTH VALUABLE 3,2.0,60,,,,,,,
2022-06-14,1000 Upstate,,3 106.10 DIRECT ORDER 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 9,9.0,60,,,,,,,
2022-06-14,1930 Upstate,,3 114.10 SMUGGLING 106.10 DIRECT ORDER 116.10 LOSS/DAMAGE PROP 3,3.0,90,,,,,,,
2022-06-14,740 Wallkill,,3 100.11 ASSAULT ON STAFF 114.10 SMUGGLING 115.10 SEARCH/FRISK 4,4.0,60,,,,,,,
2022-06-14,2250 Wyoming,,3 104.10 RIOTING 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 6,6.0,270,,,,,,,
2022-06-14,1645 Wyoming,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,3.0,119,,,,,,,
2022-06-14,2130 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2022-06-14,835 Wyoming,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60,,,,,,,
2022-06-14,1835 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,6.0,365,,,,,,,
2022-06-14,2130 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 118.23 UNREPORTED ILL 3,3.0,95,,,,,,,
2022-06-14,1835 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,6.0,700,,,,,,,
2022-06-14,1835 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,80,,,,,,,
2022-06-14,2130 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,3.0,123,,,,,,,
2022-06-14,1835 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,6.0,270,,,,,,,
2022-06-14,1835 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,30,,,,,,,
2022-06-14,2245 Wyoming,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 7,5.0,64,,,,,,,
2022-06-14,1835 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,60,,,,,,,
2022-06-14,2225 Wyoming,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,5.0,60,,,,,,,
2022-06-14,2130 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 118.23 UNREPORTED ILL 4,3.0,30,,,,,,,
2022-06-14,2045 Wyoming,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 105.13 GANGS 5,5.0,30,,,,,,,
2022-06-15,845 Albion,,3 107.10 INTERFERENCE 104.13 CREATE DISTURB 107.20 FALSE INFORMATION 6,6.0,90,,,,,,,
2022-06-15,1845 Albion,,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 116.10 LOSS/DAMAGE PROP 3,3.0,30,,,,,,,
2022-06-15,740 Auburn,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.13 CREATE DISTURB 4,4.0,60,,,,,,,
2022-06-15,740 Auburn,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.13 CREATE DISTURB 4,4.0,60,,,,,,,
2022-06-15,740 Auburn,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,15,,,,,,,
2022-06-15,1305 Bare Hill,,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 6,4.0,30,,,,,,,
2022-06-15,1750 Clinton,,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,150,,,,,,,
2022-06-15,1100 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,102,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,,,,,,,,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-06-15,1200 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,100,,,,,,,
2022-06-15,1100 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-06-15,1155 Clinton,,3 100.13 FIGHTING 4,1.0,6,,,,,,,
2022-06-15,1155 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45,,,,,,,
2022-06-15,1020 Elmira,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-06-15,1935 Franklin,,3 102.10 THREATS 3,1.0,45,,,,,,,
2022-06-15,1301 Franklin,,3 114.10 SMUGGLING 113.23 CONTRABAND 4,2.0,45,,,,,,,
2022-06-15,1301 Franklin,,3 114.10 SMUGGLING 113.23 CONTRABAND 5,2.0,45,,,,,,,
2022-06-15,2116 Franklin,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,2.0,45,,,,,,,
2022-06-15,1555 Franklin,,3 113.10 WEAPON 1,1.0,93,,,,,,,
2022-06-15,927 Great Meadow,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-06-15,1645 Great Meadow,,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 6,6.0,60,,,,,,,
2022-06-15,810 Great Meadow,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-06-15,812 Great Meadow,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,90,,,,,,,
2022-06-15,930 Great Meadow,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,120,,,,,,,
2022-06-15,810 Great Meadow,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-06-15,200 Green Haven,,3 101.20 LEWD CONDUCT 1,1.0,7,,,,,,,
2022-06-15,750 Greene,,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 3,3.0,30,,,,,,,
2022-06-15,1806 Greene,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30,,,,,,,
2022-06-15,2105 Greene,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,30,,,,,,,
2022-06-15,2145 Groveland,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,32,,,,,,,
2022-06-15,1120 Lakeview,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,4.0,7,,,,,,,
2022-06-15,2350 Marcy,,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,60,,,,,,,
2022-06-15,2300 Marcy,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 7,4.0,92,,,,,,,
2022-06-15,1948 Mohawk,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,180,,,,,,,
2022-06-15,1948 Mohawk,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,60,,,,,,,
2022-06-15,1252 Mohawk,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-06-15,1948 Mohawk,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,5.0,180,,,,,,,
2022-06-15,1948 Mohawk,,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,80,,,,,,,
2022-06-15,900 Mohawk,,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,15,,,,,,,
2022-06-15,829 Orleans,,3 105.13 GANGS 1,1.0,120,,,,,,,
2022-06-15,831 Orleans,,3 105.13 GANGS 1,1.0,60,,,,,,,
2022-06-15,945 Wende,,3 105.13 GANGS 114.10 SMUGGLING 180.10 FACIL VISITING 7,7.0,120,,,,,,,
2022-06-15,1720 Wyoming,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,60,,,,,,,
2022-06-15,900 Wyoming,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,100,,,,,,,
2022-06-16,2000 Attica,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,364,,,,,,,
2022-06-16,1740 Auburn,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 109.12 MOVEMENT VIO 5,4.0,60,,,,,,,
2022-06-16,1740 Auburn,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 109.12 MOVEMENT VIO 5,4.0,90,,,,,,,
2022-06-16,2225 Bare Hill,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 3,3.0,64,,,,,,,
2022-06-16,715 Bare Hill,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,45,,,,,,,
2022-06-16,715 Bare Hill,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 5,5.0,100,,,,,,,
2022-06-16,735 Cape Vincent,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,62,,,,,,,
2022-06-16,1645 Great Meadow,,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 4,3.0,60,,,,,,,
2022-06-16,1235 Green Haven,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,30,,,,,,,
2022-06-16,115 Green Haven,,3 101.20 LEWD CONDUCT 2,1.0,1,,,,,,,
2022-06-16,2215 Lakeview,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,5.0,120,,,,,,,
2022-06-16,1710 Lakeview,,3 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,2.0,5,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,,,,,,,,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-06-16,1945 Mohawk,,3 104.11 VIOLENT CONDUCT 105.13 GANGS 104.13 CREATE DISTURB 3,3.0,98,,,,,,,
2022-06-16,1900 Mohawk,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 105.13 GANGS 4,4.0,120,,,,,,,
2022-06-16,1245 Mohawk,,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 3,3.0,120,,,,,,,
2022-06-16,1310 Mohawk,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 107.11 HARASSMENT 3,3.0,30,,,,,,,
2022-06-16,1600 Otisville,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,90,,,,,,,
2022-06-16,1300 Sullivan,,3 113.10 WEAPON 1,1.0,365,,,,,,,
2022-06-16,1030 Sullivan,,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 181.10 HEARING DISP 4,4.0,90,,,,,,,
2022-06-16,1320 Wende,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,275,,,,,,,
2022-06-16,1217 Wyoming,,3 113.10 WEAPON 106.10 DIRECT ORDER 113.23 CONTRABAND 6,5.0,120,,,,,,,
2022-06-16,1155 Wyoming,,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 9,9.0,120,,,,,,,
2022-06-16,1941 Wyoming,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 100.13 FIGHTING 11,11.0,60,,,,,,,
2022-06-17,1407 Attica,,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,59,,,,,,,
2022-06-17,1100 Franklin,,3 102.10 THREATS 1,1.0,59,,,,,,,
2022-06-17,700 Great Meadow,,3 101.22 STALKING 102.10 THREATS 180.11 FACIL CORRESPOND 5,5.0,365,,,,,,,
2022-06-17,715 Great Meadow,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,90,,,,,,,
2022-06-17,900 Mid-State,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 9,9.0,365,,,,,,,
2022-06-17,740 Mohawk,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,180,,,,,,,
2022-06-17,915 Mohawk,,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,60,,,,,,,
2022-06-17,740 Mohawk,,3 108.13 ESCAPE ITEMS 113.23 CONTRABAND 113.22 PROP UNAUTH LOC 3,3.0,60,,,,,,,
2022-06-17,940 Mohawk,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,120,,,,,,,
2022-06-17,920 Shawangunk,,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 180.10 FACIL VISITING 3,3.0,33,,,,,,,
2022-06-17,950 Upstate,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 5,3.0,44,,,,,,,
2022-06-17,1655 Upstate,,3 100.13 FIGHTING 106.10 DIRECT ORDER 2,2.0,45,,,,,,,
2022-06-17,940 Wende,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,365,,,,,,,
2022-06-18,1315 Attica,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,4,,,,,,,
2022-06-18,1240 Bare Hill,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,55,,,,,,,
2022-06-18,655 Cape Vincent,,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 2,2.0,15,,,,,,,
2022-06-18,1115 Cayuga,,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-06-18,300 Collins,,3 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,2.0,3,,,,,,,
2022-06-18,945 Collins,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,30,,,,,,,
2022-06-18,1925 Elmira,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,120,,,,,,,
2022-06-18,1645 Great Meadow,,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,30,,,,,,,
2022-06-18,933 Greene,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-06-18,1055 Lakeview,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,7.0,15,,,,,,,
2022-06-18,2040 Marcy,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 4,4.0,270,,,,,,,
2022-06-18,2000 Mid-State,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-06-18,818 Orleans,,3 102.10 THREATS 114.10 SMUGGLING 106.10 DIRECT ORDER 6,6.0,45,,,,,,,
2022-06-18,750 Upstate,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,89,,,,,,,
2022-06-18,1325 Wyoming,,3 100.13 FIGHTING 104.13 CREATE DISTURB 107.20 FALSE INFORMATION 6,4.0,3,,,,,,,
2022-06-18,1325 Wyoming,,3 100.13 FIGHTING 104.13 CREATE DISTURB 5,2.0,3,,,,,,,
2022-06-19,210 Auburn,,3 102.10 THREATS 106.10 DIRECT ORDER 112.22 OBSTRUCT VISIB 4,3.0,90,,,,,,,
2022-06-19,1210 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-06-19,1210 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-06-19,1210 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45,,,,,,,
2022-06-19,1532 Coxsackie,,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 8,8.0,365,,,,,,,
2022-06-19,1515 Great Meadow,,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,270,,,,,,,
2022-06-19,1900 Lakeview,,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 6,4.0,3,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,,,,,,,,
Date,Time Facility,,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-06-19,1920 Marcy,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,122,,,,,,,
2022-06-19,912 Mid-State,,3 104.11 VIOLENT CONDUCT 1,1.0,30,,,,,,,
2022-06-19,1930 Mid-State,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,180,,,,,,,
2022-06-19,935 Mid-State,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,29,,,,,,,
2022-06-19,840 Otisville,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,64,,,,,,,
2022-06-19,1755 Upstate,,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,45,,,,,,,
2022-06-19,845 Upstate,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,90,,,,,,,
2022-06-20,1830 Albion,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,15,,,,,,,
2022-06-20,1100 Attica,,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,32,,,,,,,
2022-06-20,910 Auburn,,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,120,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,90,,,,,,,
2022-06-20,1350 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,45,,,,,,,
2022-06-20,1220 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-06-20,1350 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,90,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,3.0,90,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,3.0,90,,,,,,,
2022-06-20,1350 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,3.0,60,,,,,,,
2022-06-20,1330 Clinton,,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 104.13 CREATE DISTURB 3,3.0,160,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,90,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,200,,,,,,,
2022-06-20,1350 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,30,,,,,,,
2022-06-20,510 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,4.0,90,,,,,,,
2022-06-20,800 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,4.0,120,,,,,,,
2022-06-20,800 Elmira,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,14,,,,,,,
2022-06-20,1320 Fishkill,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,3.0,120,,,,,,,
2022-06-20,1800 Great Meadow,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,270,,,,,,,
2022-06-20,1730 Great Meadow,,3 113.10 WEAPON 105.13 GANGS 113.23 CONTRABAND 3,3.0,365,,,,,,,
2022-06-20,2040 Great Meadow,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 3,2.0,120,,,,,,,
2022-06-20,1930 Great Meadow,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,180,,,,,,,
2022-06-20,1639 Great Meadow,,3 118.22 UNHYGIENIC ACT 102.10 THREATS 2,2.0,90,,,,,,,
2022-06-20,110 Green Haven,,3 101.20 LEWD CONDUCT 107.11 HARASSMENT 2,2.0,2,,,,,,,
2022-06-20,1655 Mohawk,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.11 VIOLENT CONDUCT 6,6.0,89,,,,,,,
2022-06-20,1400 Otisville,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,3.0,90,,,,,,,
2022-06-20,2100 Sing Sing,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,85,,,,,,,
2022-06-20,2130 Upstate,,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 3,3.0,45,,,,,,,
2022-06-20,1126 Upstate,,3 100.13 FIGHTING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,90,,,,,,,
2022-06-20,1126 Upstate,,3 100.13 FIGHTING 106.10 DIRECT ORDER 4,2.0,30,,,,,,,
2022-06-21,2005 Albion,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,15,,,,,,,
2022-06-21,1600 Albion,,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 2,2.0,15,,,,,,,
2022-06-21,2005 Albion,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,15,,,,,,,
2022-06-21,2010 Auburn,,3 113.10 WEAPON 1,1.0,120,,,,,,,
2022-06-21,600 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,70,,,,,,,
2022-06-21,725 Clinton,,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,180,,,,,,,
2022-06-21,2035 Franklin,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,80,,,,,,,
2022-06-21,2040 Franklin,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,85,,,,,,,
2022-06-21,740 Franklin,,3 113.10 WEAPON 114.10 SMUGGLING 106.10 DIRECT ORDER 5,5.0,101,,,,,,,
2022-06-21,1310 Gouverneur,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - June 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of July 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-06-21,1005 Great Meadow,,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,200,,,,,,,
2022-06-21,1930 Greene,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,90,,,,,,,
2022-06-21,950 Greene,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,3,,,,,,,
2022-06-21,1135 Lakeview,,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,7,,,,,,,
2022-06-21,1850 Marcy,,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,92,,,,,,,
2022-06-21,1200 Marcy,,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,63,,,,,,,
2022-06-21,2310 Mid-State,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,3.0,179,,,,,,,
2022-06-21,450 Mohawk,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-06-21,450 Mohawk,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,30,,,,,,,
2022-06-21,1020 Orleans,,3 102.10 THREATS 102.10 THREATS 104.11 VIOLENT CONDUCT 11,11.0,180,,,,,,,
2022-06-21,1740 Riverview,,3 113.10 WEAPON 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,273,,,,,,,
2022-06-21,1110 Sullivan,,3 113.10 WEAPON 1,1.0,365,,,,,,,
2022-06-21,1145 Sullivan,,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 2,2.0,60,,,,,,,
2022-06-21,1230 Upstate,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,90,,,,,,,
2022-06-21,1950 Wyoming,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-06-21,1930 Wyoming,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-06-21,1135 Wyoming,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 7,6.0,30,,,,,,,
