Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-07-01,1850,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-07-01,820,Mohawk,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90,,,,,,,
2022-07-01,1658,Mohawk,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,30,,,,,,,
2022-07-01,853,Riverview,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-01,1020,Sullivan,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,90,,,,,,,
2022-07-01,1048,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,30,,,,,,,
2022-07-01,1600,Woodbourne,3 101.22 STALKING 107.11 HARASSMENT 2,2.0,81,,,,,,,
2022-07-02,720,Albion,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,60,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-02,1510,Attica,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 118.22 UNHYGIENIC ACT 6,6.0,270,,,,,,,
2022-07-02,1445,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 7,5.0,120,,,,,,,
2022-07-02,1755,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,48,,,,,,,
2022-07-02,2145,Cayuga,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,5.0,150,,,,,,,
2022-07-02,720,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,119,,,,,,,
2022-07-02,720,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
