Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4
2022-11-08,1330,Cayuga,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.10 OUT OF PLACE 3,3.0,60
2022-11-08,1250,Cayuga,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,60
2022-11-08,915,Clinton,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 113.10 WEAPON 7,6.0,670
2022-11-08,915,Clinton,3 100.13 FIGHTING 104.13 CREATE DISTURB 4,2.0,20
2022-11-08,2015,Clinton,3 113.10 WEAPON 1,1.0,199
2022-11-08,915,Clinton,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,40
2022-11-08,1310,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,730
2022-11-08,1720,Great Meadow,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,60
2022-11-08,1733,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,120
2022-11-08,1733,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,30
2022-11-08,845,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60
2022-11-08,800,Marcy,3 102.10 THREATS 107.11 HARASSMENT 2,2.0,90
2022-11-08,1031,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-08,1630,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,60
2022-11-08,1340,Ulster,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 2,2.0,120
2022-11-08,1255,Upstate,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,150
2022-11-08,1115,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 4,2.0,210
2022-11-08,820,Upstate,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,180
2022-11-08,945,Washington,3 113.10 WEAPON 114.10 SMUGGLING 118.20 TATTOOING 7,7.0,203
2022-11-09,920,Albion,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 109.10 OUT OF PLACE 3,3.0,15
2022-11-09,920,Albion,3 101.10 SEX OFFENSE 101.20 LEWD CONDUCT 109.10 OUT OF PLACE 3,3.0,15
2022-11-09,1200,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,35
2022-11-09,915,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,3.0,45
2022-11-09,1155,Auburn,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,180
2022-11-09,1155,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,90
2022-11-09,1650,Cayuga,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,120
2022-11-09,1100,Cayuga,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 6,6.0,60
2022-11-09,1655,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-11-09,1655,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-11-09,1640,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120
2022-11-09,1640,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,2.0,8
2022-11-09,1655,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,30
2022-11-09,1915,Collins,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,90
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-09,1615,Coxsackie,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,30
2022-11-09,735,Five Points,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,3.0,180
2022-11-09,2304,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,100
2022-11-09,915,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 106.10 DIRECT ORDER 6,5.0,180
2022-11-09,1720,Great Meadow,3 104.13 CREATE DISTURB 107.11 HARASSMENT 6,2.0,13
2022-11-09,1440,Great Meadow,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 2,2.0,30
2022-11-09,930,Great Meadow,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,7.0,90
2022-11-09,1025,Great Meadow,3 102.10 THREATS 107.10 INTERFERENCE 104.13 CREATE DISTURB 8,4.0,60
2022-11-09,1720,Great Meadow,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 5,3.0,180
2022-11-09,1300,Great Meadow,3 118.22 UNHYGIENIC ACT 102.10 THREATS 102.10 THREATS 21,19.0,180
2022-11-09,1610,Green Haven,3 113.10 WEAPON 114.10 SMUGGLING 3,2.0,223
2022-11-09,2045,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,49
2022-11-09,1045,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 5,5.0,45
2022-11-09,850,Greene,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,60
2022-11-09,1320,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-11-09,1326,Groveland,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 7,6.0,154
2022-11-09,1430,Groveland,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,30
2022-11-09,1915,Groveland,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,5.0,270
2022-11-09,1025,Groveland,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,270
2022-11-09,2035,Groveland,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,120
2022-11-09,915,Marcy,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,25
2022-11-09,1435,Otisville,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,180
2022-11-09,735,Otisville,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-11-09,1310,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,40
2022-11-09,815,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,59
2022-11-09,1435,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,15
2022-11-09,815,Sing Sing,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,180
2022-11-09,2100,Sing Sing,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 7,7.0,270
2022-11-09,1755,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,60
2022-11-09,1805,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 3,3.0,60
2022-11-09,845,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,30
2022-11-09,1037,Wende,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 180.10 FACIL VISITING 7,7.0,14
2022-11-09,1715,Wende,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,325
2022-11-09,2140,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,62
2022-11-09,1120,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 6,6.0,94
2022-11-09,1120,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 6,6.0,94
2022-11-09,1731,Wyoming,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,93
2022-11-09,2140,Wyoming,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,184
2022-11-10,1620,Attica,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 2,2.0,5
2022-11-10,1245,Attica,3 113.10 WEAPON 114.10 SMUGGLING 106.10 DIRECT ORDER 5,4.0,120
2022-11-10,1710,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,13
2022-11-10,1545,Auburn,3 113.10 WEAPON 114.10 SMUGGLING 3,2.0,95
2022-11-10,1025,Cayuga,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,4.0,60
2022-11-10,1259,Cayuga,3 102.10 THREATS 106.10 DIRECT ORDER 106.10 DIRECT ORDER 8,8.0,60
2022-11-10,1545,Elmira,3 113.10 WEAPON 2,1.0,60
2022-11-10,1035,Fishkill,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,4.0,191
2022-11-10,655,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,60
2022-11-10,1615,Franklin,3 113.10 WEAPON 1,1.0,90
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-10,1155,Gouverneur,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,270
2022-11-10,1955,Gouverneur,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 3,3.0,30
2022-11-10,1030,Great Meadow,3 113.10 WEAPON 114.10 SMUGGLING 114.10 SMUGGLING 4,4.0,365
2022-11-10,1850,Great Meadow,3 100.11 ASSAULT ON STAFF 118.10 ARSON 118.22 UNHYGIENIC ACT 6,5.0,90
2022-11-10,1655,Great Meadow,3 101.22 STALKING 102.10 THREATS 107.11 HARASSMENT 3,3.0,60
2022-11-10,1315,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,50
2022-11-10,1540,Groveland,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 2,2.0,365
2022-11-10,825,Groveland,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180
2022-11-10,2150,Marcy,3 118.10 ARSON 104.13 CREATE DISTURB 116.10 LOSS/DAMAGE PROP 3,3.0,90
2022-11-10,1305,Marcy,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,20
2022-11-10,1110,Mid-State,3 113.10 WEAPON 1,1.0,150
2022-11-10,700,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 107.11 HARASSMENT 3,3.0,60
2022-11-10,817,Sing Sing,3 113.10 WEAPON 1,1.0,60
2022-11-10,1107,Sing Sing,3 100.12 ASSAULT ON OTHER 104.11 VIOLENT CONDUCT 180.10 FACIL VISITING 4,4.0,180
2022-11-10,1610,Sing Sing,3 113.28 POSS FAC DOCUMENT 3,1.0,18
2022-11-10,1850,Sing Sing,3 113.10 WEAPON 1,1.0,97
2022-11-10,655,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,60
2022-11-10,1820,Sing Sing,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,80
2022-11-10,1245,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,90
2022-11-10,920,Sing Sing,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,180
2022-11-10,2005,Sing Sing,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,270
2022-11-10,1530,Sing Sing,3 113.10 WEAPON 113.23 CONTRABAND 5,2.0,270
2022-11-10,800,Sing Sing,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,6.0,120
2022-11-10,1740,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,89
2022-11-10,806,Sing Sing,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 13,13.0,158
2022-11-10,750,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,45
2022-11-10,1240,Upstate,3 101.20 LEWD CONDUCT 2,1.0,90
2022-11-10,1015,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 8,8.0,90
2022-11-10,942,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30
2022-11-10,1100,Wende,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,155
2022-11-10,2022,Wende,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,119
2022-11-10,1120,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,90
2022-11-11,1400,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,11
2022-11-11,1035,Cape Vincent,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,74
2022-11-11,1615,Cayuga,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 6,5.0,60
2022-11-11,1048,Cayuga,3 113.33 DRUG POSSES 113.14 UNAUTH MEDIC 2,2.0,30
2022-11-11,1600,Collins,3 102.10 THREATS 3,1.0,60
2022-11-11,745,Fishkill,3 104.11 VIOLENT CONDUCT 3,1.0,90
2022-11-11,1440,Five Points,3 105.13 GANGS 1,1.0,30
2022-11-11,1030,Franklin,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,120
2022-11-11,1030,Franklin,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,148
2022-11-11,1435,Marcy,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,90
2022-11-11,1345,Orleans,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,365
2022-11-11,1720,Sullivan,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,209
2022-11-11,1906,Woodbourne,3 114.10 SMUGGLING 180.11 FACIL CORRESPOND 103.20 SOLICITING 6,4.0,60
2022-11-12,2023,Attica,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,90
2022-11-12,1435,Cayuga,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,131
2022-11-12,2140,Collins,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,30
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-12,1518,Coxsackie,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,45
2022-11-12,1155,Elmira,3 114.10 SMUGGLING 113.34 DRUG USE 180.10 FACIL VISITING 5,5.0,30
2022-11-12,1410,Five Points,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,120
2022-11-12,1013,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-11-12,1550,Great Meadow,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 7,7.0,270
2022-11-12,1540,Great Meadow,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 7,7.0,34
2022-11-12,1100,Greene,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,45
2022-11-12,1246,Lakeview,3 100.11 ASSAULT ON STAFF 106.10 DIRECT ORDER 3,2.0,270
2022-11-12,1825,Mohawk,3 102.10 THREATS 1,1.0,30
2022-11-12,1100,Upstate,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,30
2022-11-12,1445,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 3,2.0,33
2022-11-12,1034,Wallkill,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120
2022-11-13,1116,Cape Vincent,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 2,2.0,120
2022-11-13,915,Cayuga,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,45
2022-11-13,1140,Clinton,3 114.10 SMUGGLING 116.13 VANDAL/STEALING 113.23 CONTRABAND 5,5.0,90
2022-11-13,1630,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 3,3.0,210
2022-11-13,2301,Five Points,3 118.10 ARSON 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,30
2022-11-13,1640,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 3,3.0,90
2022-11-13,2020,Franklin,3 113.10 WEAPON 1,1.0,103
2022-11-13,1150,Great Meadow,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 10,10.0,60
2022-11-13,1400,Groveland,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,103
2022-11-13,1400,Groveland,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,3.0,270
2022-11-13,1845,Marcy,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,90
2022-11-13,1315,Sing Sing,3 113.10 WEAPON 113.11 ALTERED ITEM 3,2.0,180
2022-11-13,2005,Upstate,3 113.10 WEAPON 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,270
2022-11-13,2030,Upstate,3 114.10 SMUGGLING 118.20 TATTOOING 113.23 CONTRABAND 4,4.0,45
2022-11-13,2030,Upstate,3 118.20 TATTOOING 113.23 CONTRABAND 2,2.0,7
2022-11-13,2025,Upstate,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,90
2022-11-13,1155,Washington,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,3.0,90
2022-11-13,1657,Wende,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,180
2022-11-13,1415,Woodbourne,3 113.23 CONTRABAND 1,1.0,90
2022-11-13,1730,Woodbourne,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,4.0,30
2022-11-13,100,Wyoming,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,5
2022-11-14,2020,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,119
2022-11-14,1600,Fishkill,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,4.0,90
2022-11-14,1845,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,210
2022-11-14,1540,Five Points,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 107.10 INTERFERENCE 4,4.0,60
2022-11-14,1530,Franklin,3 102.10 THREATS 1,1.0,93
2022-11-14,2005,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 2,2.0,60
2022-11-14,2000,Gouverneur,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,120
2022-11-14,1840,Gouverneur,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,90
2022-11-14,1235,Gouverneur,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 2,2.0,14
2022-11-14,1235,Gouverneur,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,15
2022-11-14,1400,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,120
2022-11-14,925,Great Meadow,3 102.10 THREATS 1,1.0,270
2022-11-14,805,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,4.0,38
2022-11-14,940,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,180
2022-11-14,957,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,15
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - November 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of December 5, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-11-14,1010,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-14,1010,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,15
2022-11-14,1010,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,15
2022-11-14,1330,Orleans,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 4,3.0,365
2022-11-14,850,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,90
2022-11-14,1250,Taconic,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,30
2022-11-14,750,Upstate,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 106.10 DIRECT ORDER 6,6.0,30
2022-11-14,930,Upstate,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,6
2022-11-14,1045,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,90
2022-11-14,945,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,30
2022-11-14,1945,Woodbourne,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,89
2022-11-14,1945,Woodbourne,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,2.0,120
2022-11-14,1945,Woodbourne,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,205
2022-11-15,1510,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,3.0,6
2022-11-15,1940,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-15,830,Clinton,3 101.20 LEWD CONDUCT 107.10 INTERFERENCE 107.11 HARASSMENT 3,3.0,30
2022-11-15,725,Collins,3 113.10 WEAPON 114.10 SMUGGLING 115.10 SEARCH/FRISK 5,5.0,90
2022-11-15,1815,Coxsackie,3 118.22 UNHYGIENIC ACT 102.10 THREATS 107.11 HARASSMENT 3,3.0,180
2022-11-15,0,Five Points,3 118.10 ARSON 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,60
2022-11-15,1715,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,51
2022-11-15,1715,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-11-15,1740,Five Points,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 8,7.0,51
2022-11-15,1715,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,2.0,36
2022-11-15,925,Gouverneur,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,100
2022-11-15,1455,Gouverneur,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,3.0,120
2022-11-15,2140,Great Meadow,3 118.10 ARSON 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,90
2022-11-15,1312,Great Meadow,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,270
2022-11-15,1900,Great Meadow,3 113.10 WEAPON 105.13 GANGS 114.10 SMUGGLING 5,5.0,270
2022-11-15,1640,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,365
2022-11-15,800,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 8,5.0,66
2022-11-15,1945,Great Meadow,3 118.10 ARSON 102.10 THREATS 107.10 INTERFERENCE 5,5.0,70
2022-11-15,1405,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 3,3.0,2
2022-11-15,1050,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 14,14.0,120
2022-11-15,1110,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,90
2022-11-15,930,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,30
2022-11-15,2021,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,90
2022-11-15,2021,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 2,2.0,89
